,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,OrderID,OrderDate,ShipDate,ShipMode,ProductID,Sales,Quantity,Discount,Profit,Category,Sub-Category,ProductName
128,CUST-0292,Stephanie Ryan,Home Office,USA,Masonberg,Illinois,20079,West,ORD-89439,2025-07-15,2025-07-18,First Class,PROD-0026,1885.67,6,0.26,189.87,Technology,Accessories,Mr Accessories
129,CUST-0164,Craig Garcia,Corporate,USA,South Carolinemouth,Kansas,68748,Central,ORD-51393,2023-08-26,2023-08-30,Standard Class,PROD-0027,1457.75,8,0.09,136.33,Furniture,Bookcases,Himself Bookcases
130,CUST-0084,Jay Thompson,Corporate,USA,Patrickmouth,Massachusetts,68044,Central,ORD-74087,2024-01-23,2024-01-27,Second Class,PROD-0027,1157.14,3,0.11,90.94,Furniture,Bookcases,Himself Bookcases
131,CUST-0152,Jonathan Bean,Corporate,USA,Petersonfort,South Carolina,78658,Central,ORD-70554,2024-02-23,2024-03-03,Second Class,PROD-0027,1404.55,9,0.03,175.99,Furniture,Bookcases,Himself Bookcases
132,CUST-0047,Sherri Chase,Corporate,USA,Lake Molly,Indiana,44604,Central,ORD-17054,2024-05-02,2024-05-09,Second Class,PROD-0028,257.64,4,0.09,71.21,Technology,Machines,Choose Machines
133,CUST-0181,Kelly Shannon,Corporate,USA,Edwardshire,Florida,82191,East,ORD-48431,2024-10-25,2024-11-02,Second Class,PROD-0028,1363.42,8,0.05,116.15,Technology,Machines,Choose Machines
134,CUST-0129,Joseph Pratt,Consumer,USA,East Carlos,Michigan,63217,West,ORD-35072,2025-06-01,2025-06-09,Standard Class,PROD-0028,276.4,8,0.3,65.75,Technology,Machines,Choose Machines
135,CUST-0086,Rebecca Mejia,Consumer,USA,North Joanne,New Jersey,6307,Central,ORD-39811,2024-11-30,2024-12-04,First Class,PROD-0028,1417.94,3,0.21,273.85,Technology,Machines,Choose Machines
136,CUST-0286,Raymond Gallagher,Corporate,USA,North Mikeview,Minnesota,78586,Central,ORD-23986,2025-05-19,2025-05-23,Second Class,PROD-0028,1152.29,10,0.0,96.25,Technology,Machines,Choose Machines
137,CUST-0241,Mark Hale,Corporate,USA,East Josephberg,Connecticut,34922,West,ORD-88046,2024-02-05,2024-02-10,Standard Class,PROD-0028,1859.56,7,0.02,348.94,Technology,Machines,Choose Machines
138,CUST-0227,Jordan Andrade,Corporate,USA,Carrilloville,Pennsylvania,89425,South,ORD-85720,2025-07-11,2025-07-13,First Class,PROD-0028,1661.27,1,0.1,294.64,Technology,Machines,Choose Machines
139,CUST-0176,Susan Montoya,Home Office,USA,Cameronstad,New Mexico,74027,East,ORD-66784,2024-04-03,2024-04-04,Standard Class,PROD-0029,183.68,5,0.0,38.26,Technology,Machines,Box Machines
140,CUST-0266,Andrew Garcia,Consumer,USA,South Kristinberg,Mississippi,81279,South,ORD-36835,2024-10-20,2024-10-28,Same Day,PROD-0029,191.19,5,0.22,22.03,Technology,Machines,Box Machines
141,CUST-0254,Robert Craig,Consumer,USA,Lewisstad,New Jersey,54910,East,ORD-81971,2025-03-10,2025-03-11,Same Day,PROD-0029,1415.89,7,0.29,140.91,Technology,Machines,Box Machines
142,CUST-0261,Jeffrey Moore,Home Office,USA,Justinbury,Maryland,66130,Central,ORD-90468,2024-01-17,2024-01-24,First Class,PROD-0029,1824.97,2,0.04,170.29,Technology,Machines,Box Machines
143,CUST-0290,Kellie Harris,Corporate,USA,New Traci,Wisconsin,92222,West,ORD-21673,2025-07-06,2025-07-11,Standard Class,PROD-0030,71.72,9,0.2,13.71,Technology,Copiers,About Copiers
144,CUST-0222,Kimberly Kelly,Home Office,USA,New Davidbury,Nebraska,48871,South,ORD-59901,2024-06-10,2024-06-11,Same Day,PROD-0030,1577.19,4,0.28,366.49,Technology,Copiers,About Copiers
145,CUST-0023,Teresa Garcia,Home Office,USA,North Amanda,Utah,54178,East,ORD-36295,2023-10-08,2023-10-17,Same Day,PROD-0030,347.44,8,0.03,45.22,Technology,Copiers,About Copiers
146,CUST-0292,Stephanie Ryan,Home Office,USA,Masonberg,Illinois,20079,West,ORD-41231,2024-03-04,2024-03-12,First Class,PROD-0031,517.86,6,0.2,40.28,Furniture,Bookcases,Of Bookcases
147,CUST-0119,Shane Trevino,Home Office,USA,East Tina,New Jersey,66342,West,ORD-39181,2023-12-11,2023-12-21,First Class,PROD-0031,175.14,4,0.05,11.29,Furniture,Bookcases,Of Bookcases
148,CUST-0068,Jack Murphy,Consumer,USA,North Alexa,Montana,97080,South,ORD-63361,2024-06-11,2024-06-12,Second Class,PROD-0031,78.94,2,0.12,16.06,Furniture,Bookcases,Of Bookcases
149,CUST-0009,Andrea Jackson,Consumer,USA,New Alexandria,Maryland,56649,East,ORD-45273,2024-04-19,2024-04-21,Same Day,PROD-0031,1465.74,6,0.13,370.76,Furniture,Bookcases,Of Bookcases
150,CUST-0260,Alan Randall,Consumer,USA,South Shannonfurt,Utah,63002,East,ORD-25223,2025-02-19,2025-02-23,Same Day,PROD-0031,1833.21,3,0.16,503.26,Furniture,Bookcases,Of Bookcases
151,CUST-0238,Christina Jones,Consumer,USA,Tracyland,Arkansas,90030,East,ORD-96725,2024-08-13,2024-08-18,First Class,PROD-0031,745.28,9,0.14,114.84,Furniture,Bookcases,Of Bookcases
152,CUST-0221,Dominique Douglas,Corporate,USA,Jonesport,Georgia,58352,East,ORD-85978,2024-08-22,2024-08-31,First Class,PROD-0031,146.88,8,0.03,20.45,Furniture,Bookcases,Of Bookcases
153,CUST-0015,Jennifer Waters,Corporate,USA,Jacksonburgh,Maine,2329,South,ORD-98798,2024-11-02,2024-11-09,Same Day,PROD-0032,404.57,10,0.15,71.72,Technology,Machines,Special Machines
154,CUST-0244,Lisa Sanchez,Consumer,USA,South Douglas,Hawaii,91090,East,ORD-68642,2024-05-25,2024-05-29,Second Class,PROD-0032,1814.88,4,0.06,94.46,Technology,Machines,Special Machines
155,CUST-0183,Michelle Kennedy,Consumer,USA,East Christianberg,New Jersey,78006,West,ORD-87618,2023-09-30,2023-10-07,Standard Class,PROD-0032,843.9,6,0.01,109.94,Technology,Machines,Special Machines
156,CUST-0177,Ruben Monroe,Corporate,USA,Port Joshua,Arizona,25375,Central,ORD-12195,2024-02-06,2024-02-08,First Class,PROD-0032,1460.67,9,0.1,360.08,Technology,Machines,Special Machines
157,CUST-0064,Tony David,Consumer,USA,Port Joshuamouth,Utah,58169,South,ORD-29871,2025-08-12,2025-08-15,Standard Class,PROD-0032,236.31,6,0.2,63.25,Technology,Machines,Special Machines
158,CUST-0019,Amber Rivera,Corporate,USA,Port Cathyview,California,94950,East,ORD-21759,2025-06-19,2025-06-23,First Class,PROD-0032,1271.39,2,0.1,149.11,Technology,Machines,Special Machines
159,CUST-0280,Jeffrey Holmes,Home Office,USA,East Thomas,Massachusetts,72460,Central,ORD-45708,2024-02-24,2024-02-28,Second Class,PROD-0032,518.75,1,0.03,109.69,Technology,Machines,Special Machines
160,CUST-0149,Brian Johns,Home Office,USA,North Samuelshire,Alaska,89184,South,ORD-18272,2025-05-04,2025-05-09,Second Class,PROD-0032,785.38,10,0.08,178.26,Technology,Machines,Special Machines
161,CUST-0222,Kimberly Kelly,Home Office,USA,New Davidbury,Nebraska,48871,South,ORD-12359,2025-01-05,2025-01-12,Standard Class,PROD-0032,1162.55,3,0.27,176.77,Technology,Machines,Special Machines
162,CUST-0198,Robert Anderson,Corporate,USA,Jordanberg,Kentucky,59946,South,ORD-56962,2023-09-02,2023-09-10,Second Class,PROD-0033,322.24,6,0.01,82.58,Technology,Accessories,Case Accessories
163,CUST-0008,Robert Stein,Consumer,USA,Port Earl,Arkansas,31545,East,ORD-86001,2025-08-12,2025-08-22,Standard Class,PROD-0033,598.52,9,0.11,55.02,Technology,Accessories,Case Accessories
164,CUST-0267,Alexis Taylor,Home Office,USA,Hintonland,Kansas,26875,West,ORD-56348,2024-08-19,2024-08-21,Same Day,PROD-0033,1531.69,10,0.05,404.33,Technology,Accessories,Case Accessories
165,CUST-0037,Blake Harrison MD,Home Office,USA,West Douglasview,New Jersey,74946,West,ORD-51006,2023-09-17,2023-09-27,Second Class,PROD-0034,1029.22,6,0.18,280.21,Technology,Phones,Management Phones
166,CUST-0123,Brenda Peterson,Consumer,USA,Port Keith,Missouri,94699,West,ORD-19745,2024-07-06,2024-07-15,Standard Class,PROD-0034,830.18,3,0.14,74.08,Technology,Phones,Management Phones
167,CUST-0267,Alexis Taylor,Home Office,USA,Hintonland,Kansas,26875,West,ORD-77894,2025-03-14,2025-03-19,First Class,PROD-0034,567.19,5,0.15,50.2,Technology,Phones,Management Phones
168,CUST-0133,Charles Hughes,Corporate,USA,Nathanchester,Delaware,53183,West,ORD-75935,2023-10-01,2023-10-02,Second Class,PROD-0035,904.6,6,0.05,252.13,Office Supplies,Binders,Once Binders
169,CUST-0201,Joseph Berry,Consumer,USA,South Joseph,Washington,14677,East,ORD-79905,2025-08-08,2025-08-18,Same Day,PROD-0035,1013.67,2,0.09,180.07,Office Supplies,Binders,Once Binders
170,CUST-0154,Anthony Paul,Home Office,USA,Valerieborough,Idaho,56040,South,ORD-46996,2024-04-24,2024-04-25,First Class,PROD-0035,740.02,7,0.2,102.7,Office Supplies,Binders,Once Binders
171,CUST-0214,Jessica Kennedy,Consumer,USA,Amychester,Indiana,52650,South,ORD-95779,2024-02-20,2024-02-22,Standard Class,PROD-0035,773.91,9,0.27,68.44,Office Supplies,Binders,Once Binders
172,CUST-0012,Jonathan Lopez,Consumer,USA,South David,Nevada,99292,South,ORD-23268,2024-10-03,2024-10-06,Second Class,PROD-0035,787.88,10,0.24,185.54,Office Supplies,Binders,Once Binders
173,CUST-0051,Nathan Reeves,Home Office,USA,Mclaughlinland,Alabama,1026,East,ORD-72841,2023-10-10,2023-10-11,Second Class,PROD-0035,1675.59,9,0.12,459.59,Office Supplies,Binders,Once Binders
174,CUST-0251,Walter Lynch,Corporate,USA,New Jacob,Texas,38463,West,ORD-92671,2024-06-25,2024-07-01,Second Class,PROD-0035,1196.54,6,0.07,190.97,Office Supplies,Binders,Once Binders
175,CUST-0175,Bryan Tran,Home Office,USA,East Deborah,Tennessee,41145,East,ORD-50459,2025-08-11,2025-08-13,Same Day,PROD-0036,720.68,9,0.22,65.95,Office Supplies,Binders,Bar Binders
176,CUST-0167,Henry Wagner,Consumer,USA,Port James,Ohio,86289,East,ORD-93279,2024-08-21,2024-08-22,Standard Class,PROD-0036,1033.51,7,0.18,191.55,Office Supplies,Binders,Bar Binders
177,CUST-0291,William Acevedo MD,Consumer,USA,Port Andrewberg,Minnesota,84283,East,ORD-63947,2024-03-17,2024-03-19,Same Day,PROD-0037,304.66,2,0.09,18.54,Furniture,Tables,President Tables
178,CUST-0060,Mr. Tyler Stevens,Consumer,USA,Jamesville,Virginia,75189,West,ORD-49803,2025-01-19,2025-01-27,Same Day,PROD-0037,1238.39,3,0.14,164.3,Furniture,Tables,President Tables
179,CUST-0194,Margaret Cochran,Corporate,USA,West Peterton,South Carolina,87878,West,ORD-83294,2024-07-16,2024-07-22,First Class,PROD-0037,35.63,1,0.22,4.02,Furniture,Tables,President Tables
180,CUST-0155,Justin Hull,Consumer,USA,New Alexismouth,Hawaii,48036,West,ORD-45873,2024-01-16,2024-01-25,First Class,PROD-0037,1467.78,7,0.27,242.25,Furniture,Tables,President Tables
181,CUST-0117,Nancy Velasquez,Home Office,USA,East Anthonyfurt,Tennessee,4567,South,ORD-71785,2025-07-09,2025-07-17,Second Class,PROD-0038,942.99,8,0.16,240.84,Furniture,Tables,Various Tables
182,CUST-0018,Thomas Burgess,Consumer,USA,Robinsonland,Wisconsin,75631,Central,ORD-19691,2024-02-02,2024-02-04,Standard Class,PROD-0038,281.08,8,0.11,59.47,Furniture,Tables,Various Tables
183,CUST-0223,Natalie Olson,Corporate,USA,Hallchester,New Hampshire,7151,West,ORD-18978,2024-11-05,2024-11-08,Same Day,PROD-0039,1747.83,4,0.06,296.06,Furniture,Tables,Ten Tables
184,CUST-0290,Kellie Harris,Corporate,USA,New Traci,Wisconsin,92222,West,ORD-80529,2024-06-29,2024-06-30,Second Class,PROD-0039,1271.15,8,0.17,370.51,Furniture,Tables,Ten Tables
185,CUST-0176,Susan Montoya,Home Office,USA,Cameronstad,New Mexico,74027,East,ORD-10215,2024-04-03,2024-04-12,Same Day,PROD-0039,1607.41,2,0.05,93.02,Furniture,Tables,Ten Tables
186,CUST-0296,Ashley Hill,Home Office,USA,Jaimestad,Minnesota,84436,West,ORD-88300,2025-03-13,2025-03-19,Standard Class,PROD-0039,1832.23,1,0.01,92.73,Furniture,Tables,Ten Tables
187,CUST-0045,Lisa Page,Home Office,USA,South Walter,Utah,66638,Central,ORD-86256,2025-03-06,2025-03-16,Same Day,PROD-0039,1240.97,9,0.25,292.78,Furniture,Tables,Ten Tables
188,CUST-0083,Chad Rodriguez,Consumer,USA,South Pamela,Arkansas,70085,East,ORD-49787,2024-07-10,2024-07-18,Standard Class,PROD-0039,698.47,4,0.3,121.09,Furniture,Tables,Ten Tables
189,CUST-0049,Daniel May,Corporate,USA,Kiddtown,Kentucky,44709,Central,ORD-10761,2023-09-05,2023-09-10,Same Day,PROD-0039,1026.72,10,0.11,188.41,Furniture,Tables,Ten Tables
190,CUST-0110,Ryan Hansen,Home Office,USA,Lake Amberbury,Wisconsin,3997,West,ORD-58809,2024-03-29,2024-04-01,Second Class,PROD-0040,1043.11,5,0.29,179.16,Office Supplies,Storage,Wind Storage
191,CUST-0142,Gary Thompson,Corporate,USA,West Shannontown,South Dakota,52994,West,ORD-72048,2024-02-01,2024-02-02,Second Class,PROD-0040,1770.11,10,0.11,166.61,Office Supplies,Storage,Wind Storage
192,CUST-0291,William Acevedo MD,Consumer,USA,Port Andrewberg,Minnesota,84283,East,ORD-97011,2024-08-07,2024-08-10,Standard Class,PROD-0040,341.14,6,0.01,100.84,Office Supplies,Storage,Wind Storage
193,CUST-0090,Jason Harris,Corporate,USA,Larsonmouth,Indiana,8442,West,ORD-97824,2024-09-07,2024-09-10,First Class,PROD-0040,911.86,3,0.28,243.81,Office Supplies,Storage,Wind Storage
194,CUST-0271,Mathew Moore,Home Office,USA,Laurafurt,Michigan,51556,South,ORD-96486,2024-01-24,2024-01-25,First Class,PROD-0040,1858.31,7,0.13,300.39,Office Supplies,Storage,Wind Storage
195,CUST-0209,Mark Harris,Corporate,USA,North Julieburgh,Connecticut,81451,South,ORD-55414,2024-08-09,2024-08-10,Second Class,PROD-0040,1212.34,7,0.26,122.65,Office Supplies,Storage,Wind Storage
196,CUST-0095,Stacey Lee,Home Office,USA,Sanchezstad,Oregon,62355,East,ORD-56283,2025-02-14,2025-02-19,First Class,PROD-0040,810.26,4,0.16,150.89,Office Supplies,Storage,Wind Storage
197,CUST-0080,Travis Perry DVM,Corporate,USA,Port Alexander,Georgia,72331,South,ORD-79057,2024-03-27,2024-03-31,First Class,PROD-0041,1607.04,1,0.1,156.08,Office Supplies,Appliances,By Appliances
198,CUST-0040,Joshua Mcdowell,Home Office,USA,Katherineview,Georgia,27264,Central,ORD-94665,2025-06-12,2025-06-13,Same Day,PROD-0041,1610.01,5,0.14,300.37,Office Supplies,Appliances,By Appliances
199,CUST-0068,Jack Murphy,Consumer,USA,North Alexa,Montana,97080,South,ORD-48628,2023-11-23,2023-11-24,Second Class,PROD-0041,47.82,8,0.22,13.58,Office Supplies,Appliances,By Appliances
200,CUST-0157,Stephen Davis,Consumer,USA,Port Samanthaton,Idaho,98326,South,ORD-24655,2025-04-02,2025-04-08,First Class,PROD-0041,1883.23,6,0.01,251.49,Office Supplies,Appliances,By Appliances
201,CUST-0076,Kristen Spencer,Corporate,USA,Beckerberg,Ohio,63673,West,ORD-58014,2023-11-30,2023-12-06,First Class,PROD-0041,1816.88,8,0.01,331.51,Office Supplies,Appliances,By Appliances
202,CUST-0297,Andrew Johnson,Corporate,USA,East Mathewbury,New Mexico,51675,West,ORD-40318,2025-03-29,2025-04-06,Second Class,PROD-0041,1968.77,10,0.22,294.87,Office Supplies,Appliances,By Appliances
203,CUST-0286,Raymond Gallagher,Corporate,USA,North Mikeview,Minnesota,78586,Central,ORD-60829,2024-04-18,2024-04-20,Standard Class,PROD-0042,222.24,7,0.18,20.62,Furniture,Furnishings,Beat Furnishings
204,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-78554,2023-10-27,2023-11-02,First Class,PROD-0042,160.71,5,0.13,45.74,Furniture,Furnishings,Beat Furnishings
205,CUST-0151,Robert Morris,Home Office,USA,Vaughnmouth,California,5584,South,ORD-16458,2024-02-17,2024-02-18,Second Class,PROD-0042,1563.83,8,0.12,295.51,Furniture,Furnishings,Beat Furnishings
206,CUST-0238,Christina Jones,Consumer,USA,Tracyland,Arkansas,90030,East,ORD-47472,2025-07-19,2025-07-21,First Class,PROD-0042,1726.25,4,0.18,91.7,Furniture,Furnishings,Beat Furnishings
207,CUST-0111,Miguel Grant,Corporate,USA,West Lori,Michigan,49160,Central,ORD-11593,2024-12-16,2024-12-25,Same Day,PROD-0042,1283.25,3,0.04,350.41,Furniture,Furnishings,Beat Furnishings
208,CUST-0060,Mr. Tyler Stevens,Consumer,USA,Jamesville,Virginia,75189,West,ORD-15823,2024-05-01,2024-05-07,First Class,PROD-0042,1057.96,2,0.23,198.38,Furniture,Furnishings,Beat Furnishings
209,CUST-0277,James Robinson,Consumer,USA,Johnsonport,Montana,55780,South,ORD-42404,2025-01-26,2025-01-28,Same Day,PROD-0042,382.9,5,0.16,81.38,Furniture,Furnishings,Beat Furnishings
210,CUST-0076,Kristen Spencer,Corporate,USA,Beckerberg,Ohio,63673,West,ORD-93944,2025-03-01,2025-03-04,Standard Class,PROD-0043,1369.51,4,0.21,271.26,Furniture,Chairs,Employee Chairs
211,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-39023,2024-05-18,2024-05-20,Standard Class,PROD-0043,241.24,10,0.19,51.16,Furniture,Chairs,Employee Chairs
212,CUST-0299,Emily Rich,Home Office,USA,East Calebchester,New Jersey,74561,West,ORD-19196,2025-06-28,2025-07-07,First Class,PROD-0043,1381.69,8,0.02,299.22,Furniture,Chairs,Employee Chairs
213,CUST-0020,Jill George,Corporate,USA,East Michaelstad,Louisiana,32584,Central,ORD-59603,2024-04-11,2024-04-21,First Class,PROD-0043,1913.23,8,0.27,470.28,Furniture,Chairs,Employee Chairs
214,CUST-0265,Jennifer Lowe,Home Office,USA,Caseyport,Mississippi,41132,West,ORD-72390,2023-12-20,2023-12-23,Second Class,PROD-0044,1017.72,4,0.29,126.72,Office Supplies,Appliances,Practice Appliances
215,CUST-0068,Jack Murphy,Consumer,USA,North Alexa,Montana,97080,South,ORD-82932,2023-10-29,2023-10-30,Same Day,PROD-0044,1827.37,10,0.14,109.87,Office Supplies,Appliances,Practice Appliances
216,CUST-0032,Brian Romero,Corporate,USA,Morseside,Indiana,38293,West,ORD-16541,2025-03-17,2025-03-20,Same Day,PROD-0044,73.27,2,0.16,8.86,Office Supplies,Appliances,Practice Appliances
217,CUST-0096,Bradley Mitchell,Consumer,USA,Justinborough,Georgia,45076,East,ORD-29213,2024-07-19,2024-07-29,Standard Class,PROD-0044,1108.7,10,0.22,186.44,Office Supplies,Appliances,Practice Appliances
218,CUST-0162,Julie Daniels,Consumer,USA,Romerofort,Texas,70861,South,ORD-11328,2024-06-01,2024-06-04,Same Day,PROD-0045,1419.59,2,0.11,340.45,Furniture,Tables,Actually Tables
219,CUST-0292,Stephanie Ryan,Home Office,USA,Masonberg,Illinois,20079,West,ORD-49630,2025-07-20,2025-07-29,Second Class,PROD-0045,1771.25,3,0.24,264.43,Furniture,Tables,Actually Tables
220,CUST-0059,Gary Buck,Home Office,USA,Littlefort,Tennessee,20705,South,ORD-92594,2025-07-16,2025-07-18,Standard Class,PROD-0045,1604.07,5,0.12,115.77,Furniture,Tables,Actually Tables
221,CUST-0234,Patrick Mooney,Home Office,USA,East Timothy,Kansas,85093,Central,ORD-50127,2024-04-16,2024-04-23,Standard Class,PROD-0046,317.13,1,0.24,49.26,Technology,Accessories,Message Accessories
222,CUST-0095,Stacey Lee,Home Office,USA,Sanchezstad,Oregon,62355,East,ORD-43221,2024-11-12,2024-11-15,First Class,PROD-0046,729.5,3,0.16,171.85,Technology,Accessories,Message Accessories
223,CUST-0214,Jessica Kennedy,Consumer,USA,Amychester,Indiana,52650,South,ORD-85939,2023-09-15,2023-09-19,Standard Class,PROD-0046,751.05,9,0.23,107.11,Technology,Accessories,Message Accessories
224,CUST-0112,Andrew Rodriguez,Corporate,USA,Jerryton,Utah,28268,East,ORD-26247,2024-01-15,2024-01-17,Same Day,PROD-0046,1681.18,8,0.3,470.82,Technology,Accessories,Message Accessories
225,CUST-0194,Margaret Cochran,Corporate,USA,West Peterton,South Carolina,87878,West,ORD-78506,2024-12-26,2024-12-28,Second Class,PROD-0046,726.7,10,0.01,196.77,Technology,Accessories,Message Accessories
226,CUST-0107,Kyle Murray,Corporate,USA,Munozburgh,Alaska,8586,Central,ORD-56140,2024-11-19,2024-11-29,Second Class,PROD-0046,513.18,6,0.13,128.64,Technology,Accessories,Message Accessories
227,CUST-0281,Sherri Perez,Home Office,USA,Rodriguezchester,Virginia,666,South,ORD-75813,2025-07-18,2025-07-24,Second Class,PROD-0046,1524.72,2,0.21,162.54,Technology,Accessories,Message Accessories
228,CUST-0055,Lauren Silva,Corporate,USA,West Tina,North Dakota,98841,Central,ORD-79417,2024-06-10,2024-06-19,Standard Class,PROD-0047,1555.62,10,0.2,220.43,Office Supplies,Paper,Huge Paper
229,CUST-0257,Dr. Natalie Johnson,Home Office,USA,East Jeffrey,Massachusetts,48900,West,ORD-51861,2024-08-15,2024-08-20,First Class,PROD-0047,1988.24,10,0.24,319.36,Office Supplies,Paper,Huge Paper
230,CUST-0022,Nancy Stevenson,Consumer,USA,Lake Aimee,Massachusetts,45310,Central,ORD-23026,2024-07-30,2024-08-02,Standard Class,PROD-0047,968.64,4,0.11,67.57,Office Supplies,Paper,Huge Paper
231,CUST-0197,Cynthia Parker,Corporate,USA,Debrabury,Maine,25438,Central,ORD-35357,2025-03-09,2025-03-12,Second Class,PROD-0047,1562.21,8,0.04,386.1,Office Supplies,Paper,Huge Paper
232,CUST-0266,Andrew Garcia,Consumer,USA,South Kristinberg,Mississippi,81279,South,ORD-45427,2025-07-12,2025-07-13,Second Class,PROD-0047,982.45,2,0.01,287.93,Office Supplies,Paper,Huge Paper
233,CUST-0160,Angela Robbins,Home Office,USA,Herrerafurt,Rhode Island,53721,South,ORD-70160,2024-07-26,2024-07-27,Standard Class,PROD-0047,104.53,3,0.27,11.84,Office Supplies,Paper,Huge Paper
234,CUST-0155,Justin Hull,Consumer,USA,New Alexismouth,Hawaii,48036,West,ORD-54339,2025-01-21,2025-01-23,Second Class,PROD-0048,1528.24,6,0.04,374.54,Furniture,Bookcases,Imagine Bookcases
235,CUST-0212,Beth Lopez,Home Office,USA,West Troyshire,Illinois,14711,West,ORD-50605,2024-12-11,2024-12-20,Standard Class,PROD-0048,1855.78,2,0.15,278.29,Furniture,Bookcases,Imagine Bookcases
236,CUST-0060,Mr. Tyler Stevens,Consumer,USA,Jamesville,Virginia,75189,West,ORD-64637,2025-01-19,2025-01-29,Standard Class,PROD-0048,1727.33,1,0.08,287.31,Furniture,Bookcases,Imagine Bookcases
237,CUST-0081,Michelle Wilson,Home Office,USA,East Michelle,Minnesota,32955,Central,ORD-61176,2025-07-05,2025-07-10,Standard Class,PROD-0049,1247.69,9,0.18,131.6,Furniture,Bookcases,Find Bookcases
